1.85,-0.04215,0.018998,-0.6548,0.12303,-0.021525,107.87,-1.1665,0.29237,0.23972,8.0312,-0.46918,59.972
1.86,-0.04743,0.0081143,-0.65394,0.13027,-0.024055,108.47,-1.1792,0.28543,0.23974,8.0381,-0.46958,60.024
1.87,-0.045629,-0.0039365,-0.65288,0.091379,-0.017978,109.08,-1.1887,0.28324,0.23971,8.0381,-0.46958,60.023
1.88,-0.037348,-0.012782,-0.65092,0.020351,-0.0054841,109.68,-1.1911,0.27776,0.23904,8.0274,-0.46895,59.943
1.89,-0.025556,-0.015168,-0.64856,-0.057747,0.0089328,110.28,-1.1917,0.2693,0.23807,8.0334,-0.4693,59.988
1.9,-0.014473,-0.010225,-0.64682,-0.11563,0.020342,110.88,-1.1981,0.25322,0.23758,8.0249,-0.46881,59.924
1.91,-0.0081213,0.00030898,-0.64593,-0.13273,0.024727,111.48,-1.2105,0.24456,0.23744,8.0309,-0.46916,59.97
1.92,-0.0088374,0.012699,-0.64504,-0.10286,0.020318,112.09,-1.2213,0.24304,0.23739,8.0376,-0.46955,60.019
1.93,-0.01642,0.022485,-0.64328,-0.036759,0.0086375,112.69,-1.225,0.23934,0.23683,8.0307,-0.46915,59.968
1.94,-0.028164,0.026065,-0.64095,0.042145,-0.0060726,113.29,-1.2252,0.22999,0.23581,8.0263,-0.46889,59.935
1.95,-0.039876,0.022134,-0.63907,0.10633,-0.01875,113.89,-1.2301,0.21721,0.23517,8.0308,-0.46915,59.969
1.96,-0.047336,0.012075,-0.63813,0.13308,-0.025005,114.5,-1.2417,0.20584,0.23511,8.0314,-0.46919,59.973
1.97,-0.047773,-0.00056306,-0.63738,0.11275,-0.022403,115.1,-1.2535,0.20116,0.23498,8.0298,-0.4691,59.961
1.98,-0.041002,-0.011253,-0.63585,0.052663,-0.011782,115.7,-1.2587,0.20008,0.23452,8.0317,-0.46921,59.976
1.99,-0.029415,-0.016079,-0.63357,-0.025855,0.0029941,116.3,-1.259,0.19301,0.23363,8.0303,-0.46912,59.965
2,-0.017139,-0.013269,-0.63158,-0.095357,0.016789,116.9,-1.2624,0.18063,0.23305,8.0339,-0.46934,59.992
2.01,-0.0086021,-0.0037908,-0.63054,-0.13128,0.024849,117.51,-1.2729,0.16679,0.2328,8.029,-0.46905,59.955
2.02,-0.0069249,0.0089947,-0.62991,-0.1208,0.02417,118.11,-1.2854,0.162,0.23282,8.0331,-0.46928,59.986
2.03,-0.01277,0.020537,-0.6286,-0.067622,0.014831,118.71,-1.2922,0.1619,0.2326,8.0386,-0.46961,60.027
